date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:37:45	17539/17539	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/hcp.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/hcp.svg	(from https://www.theaasc.com/)
20:37:45	28349/28349	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/early-detection.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/early-detection.svg	(from https://www.theaasc.com/)
20:37:46	2307/2307	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/clock.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/clock.svg	(from https://www.theaasc.com/)
20:37:46	41732/41732	---MCZ	200	added ('OK')	image/svg+xml	date:Thu,%2001%20Jan%201970%2000:00:00%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/Logo%20(1).svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/2024-08/Logo%20(1).svg	(from https://www.theaasc.com/)
20:37:46	4717/4717	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Nov%202025%2015:07:46%20GMT	https://www.theaasc.com/cdn-cgi/l/email-protection	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/cdn-cgi/l/email-protection	(from https://www.theaasc.com/)
20:37:46	1239/1239	---MCZ	200	added ('OK')	application/javascript	date:Tue,%2018%20Nov%202025%2015:07:46%20GMT	https://www.theaasc.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://www.theaasc.com/)
20:37:47	970/970	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_pr5NOW3SOoEnFhmA9pohLl2N2EgtEc-Lki2dR-PMR6E.inXD9DntG2LD4U6ZidkOY7nj_k1Nb7SrykufW4E2Ps0.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_pr5NOW3SOoEnFhmA9pohLl2N2EgtEc-Lki2dR-PMR6E.inXD9DntG2LD4U6ZidkOY7nj_k1Nb7SrykufW4E2Ps0e60d.js	(from https://www.theaasc.com/)
20:37:47	375/375	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:34%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_raiB1XQa2BSqwOjclmJv4yvIOmTUWcW9PjOXjUUu6tA.M0yLQSIH17BcVPwx3my-RIxkNz5I_-FNZRK4uHXFxg8.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_raiB1XQa2BSqwOjclmJv4yvIOmTUWcW9PjOXjUUu6tA.M0yLQSIH17BcVPwx3my-RIxkNz5I_-FNZRK4uHXFxg8e60d.js	(from https://www.theaasc.com/)
20:37:47	17490/17490	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:34%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_YWUAkg2WLZ8qU-mYNniUZwvbHQhWYj3MHa2EhY_bTUU.AkACO5iScIeD1RQGCl_IodWQzn_GWtkLnqBKNqVQoYs.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_YWUAkg2WLZ8qU-mYNniUZwvbHQhWYj3MHa2EhY_bTUU.AkACO5iScIeD1RQGCl_IodWQzn_GWtkLnqBKNqVQoYse60d.js	(from https://www.theaasc.com/)
20:37:47	5687/5687	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:38%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_14jXgrIXge971kfkg-uVQ2hrRkCbWqpyAIIJeDq6Iv8.xh542dh7d84czMNglX_RTbjPD2jp4DX8pXGZ1Drh9wo.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_14jXgrIXge971kfkg-uVQ2hrRkCbWqpyAIIJeDq6Iv8.xh542dh7d84czMNglX_RTbjPD2jp4DX8pXGZ1Drh9wofe04.js	(from https://www.theaasc.com/)
20:37:47	1798/1798	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2021%20Sep%202025%2004:53:30%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_GKwYjcoM9HdCDO4-PclDs9fR1jnVyjUeQQJhnwWGOU8.m6_4mgdVHLLJE2DG4cEmveoSBE54WEw2WBG-DztFMP8.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_GKwYjcoM9HdCDO4-PclDs9fR1jnVyjUeQQJhnwWGOU8.m6_4mgdVHLLJE2DG4cEmveoSBE54WEw2WBG-DztFMP8fe04.js	(from https://www.theaasc.com/)
20:37:48	873/873	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:38%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_tQ-TZdC5_YRpDbrwQjcQ_kOwZ4ifDTALBiFOmpjxvWk.oOOsbyetifjP2w_EP1uIJvm4nShmfF68QYwuSVTZc_8.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_tQ-TZdC5_YRpDbrwQjcQ_kOwZ4ifDTALBiFOmpjxvWk.oOOsbyetifjP2w_EP1uIJvm4nShmfF68QYwuSVTZc_8e60d.js	(from https://www.theaasc.com/)
20:37:48	7483/7483	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:38%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_UWntVrgxShf6lAW3onmdpsgXGcKXqaIfk8Tfhj6AVTo.Sjp0QAhLOCjrGetCSvDStNMzth1aobVICahDsj2q42E.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_UWntVrgxShf6lAW3onmdpsgXGcKXqaIfk8Tfhj6AVTo.Sjp0QAhLOCjrGetCSvDStNMzth1aobVICahDsj2q42Ee60d.js	(from https://www.theaasc.com/)
20:37:48	35941/35941	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:38%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_myuJdhMsuRJfwb_IFyoV4y1dxptTSbwaNGLy2qnUdYI.eY-KWey744LT4typgHGPEJmWwXWfutytI4BufyE2434.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_myuJdhMsuRJfwb_IFyoV4y1dxptTSbwaNGLy2qnUdYI.eY-KWey744LT4typgHGPEJmWwXWfutytI4BufyE2434e60d.js	(from https://www.theaasc.com/)
20:37:48	1554/1554	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:38%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_5EWMmiOZ-6hj77qwvnTIl274NI0x8viCLYH-eEfpdRE.vnN_ypKrFmi-NXlzGPO5GX-MkkH_AHYWoiN8wcaW4GM.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_5EWMmiOZ-6hj77qwvnTIl274NI0x8viCLYH-eEfpdRE.vnN_ypKrFmi-NXlzGPO5GX-MkkH_AHYWoiN8wcaW4GMe60d.js	(from https://www.theaasc.com/)
20:37:49	459/459	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_wXsGuSFKD1N2aWx7GlghMkHb68CEuLz7GgKHPZmRDO4.Kyk06bLyj4GT-RsbP9Y5BsyQScRKwayX37untRxKOLE.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_wXsGuSFKD1N2aWx7GlghMkHb68CEuLz7GgKHPZmRDO4.Kyk06bLyj4GT-RsbP9Y5BsyQScRKwayX37untRxKOLEe60d.js	(from https://www.theaasc.com/)
20:37:49	311/311	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_ywJQ25vZz5rtcjI4xxzO_fvuS3JmB_EJMvOdpXn7ZGI.OM-YXvVTosK8cUJkzYtIkcJzxX2Fz0QVb8GRMO5Kz1w.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_ywJQ25vZz5rtcjI4xxzO_fvuS3JmB_EJMvOdpXn7ZGI.OM-YXvVTosK8cUJkzYtIkcJzxX2Fz0QVb8GRMO5Kz1we60d.js	(from https://www.theaasc.com/)
20:37:49	12264/12264	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:38%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_R9rdGjwm2_-K9RL0rcsKYaqDad9Oi66yPd98QZY4wss.7IsIMR5pUjQ40qsxW43segoWUiTLhBs0bg6XNhx77Do.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_R9rdGjwm2_-K9RL0rcsKYaqDad9Oi66yPd98QZY4wss.7IsIMR5pUjQ40qsxW43segoWUiTLhBs0bg6XNhx77Doe60d.js	(from https://www.theaasc.com/)
20:37:49	275/275	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_YEikD6RBnmBv9dxK1U5ngSCBD64ZRqT14TCbP8ldQxs.99qRijHwkGLjJe0aDAQZTD99oq_g5x_g_0QafReTgr4.js?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_YEikD6RBnmBv9dxK1U5ngSCBD64ZRqT14TCbP8ldQxs.99qRijHwkGLjJe0aDAQZTD99oq_g5x_g_0QafReTgr4e60d.js	(from https://www.theaasc.com/)
20:37:49	402/402	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2010%20Nov%202025%2006:38:39%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_dgld6FZx50RT47qjiA1Llqo1V9zCwrvgpUlNCtZX_9U.9ggyQaihWujMt8SzPW76uT3pa7pPTsNAiehUdt8b9Vo.js?v=10.5.0	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/js/optimized/js_dgld6FZx50RT47qjiA1Llqo1V9zCwrvgpUlNCtZX_9U.9ggyQaihWujMt8SzPW76uT3pa7pPTsNAiehUdt8b9Vofe04.js	(from https://www.theaasc.com/)
20:37:50	311/311	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Nov%202025%2015:07:50%20GMT	https://www.theaasc.com/helpers/getObjectProperty.js	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/helpers/getObjectProperty.js	(from http://assets.adobedtm.com/3f0d2e2dbd42/bdff48862223/launch-2d482d69a1b0.min.js)
20:37:51	63982/63982	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2006:44:31%20GMT	https://www.theaasc.com/?	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/indexd41d.html	(from http://assets.adobedtm.com/3f0d2e2dbd42/bdff48862223/launch-2d482d69a1b0.min.js)
20:37:51	679/679	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.theaasc.com/core/misc/icons/e32700/error.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/misc/icons/e32700/error.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_m_oZWVRbbC4HbOitJcwhEovlJf07D1q3gXxNcR04IzI.kS9BtcfI_NQUuATlpn5KRL-1J-5IkIqyZm3kOT_GO0U.css?t5hzqp)
20:37:52	412/412	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.theaasc.com/core/misc/icons/e29700/warning.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/misc/icons/e29700/warning.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_m_oZWVRbbC4HbOitJcwhEovlJf07D1q3gXxNcR04IzI.kS9BtcfI_NQUuATlpn5KRL-1J-5IkIqyZm3kOT_GO0U.css?t5hzqp)
20:37:52	334/334	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.theaasc.com/core/misc/icons/73b355/check.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/misc/icons/73b355/check.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_m_oZWVRbbC4HbOitJcwhEovlJf07D1q3gXxNcR04IzI.kS9BtcfI_NQUuATlpn5KRL-1J-5IkIqyZm3kOT_GO0U.css?t5hzqp)
20:37:53	220/220	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.theaasc.com/core/misc/icons/787878/twistie-down.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/misc/icons/787878/twistie-down.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_AMTsGHUOJPFAkMMKM4W6IN1gVpB5oWWwJRMkxKq51pw.dn2Lo08RKmT9K61uqI9at50If8MdNgnYz6TlZW_Y4q4.css?t5hzqp)
20:37:54	217/217	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.theaasc.com/core/misc/icons/787878/twistie-up.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/misc/icons/787878/twistie-up.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_AMTsGHUOJPFAkMMKM4W6IN1gVpB5oWWwJRMkxKq51pw.dn2Lo08RKmT9K61uqI9at50If8MdNgnYz6TlZW_Y4q4.css?t5hzqp)
20:37:55	213/213	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:17:19%20GMT	https://www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/video-play-btn-mobile.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/video-play-btn-mobile.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_B_2jVuT6jLLyb7aSeSEqk36PnVz0mEI5zK7uqVBaJLw.smsRBGGy-MttVliRuPwj_TEI4mBHLeiSE32C0BkTq6M.css?t5hzqp)
20:37:55	230/230	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:17:19%20GMT	https://www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/video-play-btn.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/video-play-btn.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_B_2jVuT6jLLyb7aSeSEqk36PnVz0mEI5zK7uqVBaJLw.smsRBGGy-MttVliRuPwj_TEI4mBHLeiSE32C0BkTq6M.css?t5hzqp)
20:37:56	1455/1455	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2006:17:19%20GMT	https://www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/buzzsprout-placeholder.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/buzzsprout-placeholder.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_B_2jVuT6jLLyb7aSeSEqk36PnVz0mEI5zK7uqVBaJLw.smsRBGGy-MttVliRuPwj_TEI4mBHLeiSE32C0BkTq6M.css?t5hzqp)
20:37:57	2227/2227	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:17:19%20GMT	https://www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/orbita-chat-bubble.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/modules/custom/otsuka_privacy_compliant_media/img/orbita-chat-bubble.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_B_2jVuT6jLLyb7aSeSEqk36PnVz0mEI5zK7uqVBaJLw.smsRBGGy-MttVliRuPwj_TEI4mBHLeiSE32C0BkTq6M.css?t5hzqp)
20:37:57	3266/3266	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_444444_256x240.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_444444_256x240.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_kJqax_RkZBAk2I3Nq_rTD9LHc0oMwWKlanYK42ORIfM.zTSiciBJCN04ULznc2T1MWG59Py-6ONyTHVVm-YCHX4.css?t5hzqp)
20:37:58	3274/3274	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_555555_256x240.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_555555_256x240.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_kJqax_RkZBAk2I3Nq_rTD9LHc0oMwWKlanYK42ORIfM.zTSiciBJCN04ULznc2T1MWG59Py-6ONyTHVVm-YCHX4.css?t5hzqp)
20:37:59	3264/3264	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_ffffff_256x240.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_ffffff_256x240.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_kJqax_RkZBAk2I3Nq_rTD9LHc0oMwWKlanYK42ORIfM.zTSiciBJCN04ULznc2T1MWG59Py-6ONyTHVVm-YCHX4.css?t5hzqp)
20:37:59	3262/3262	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_777620_256x240.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_777620_256x240.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_kJqax_RkZBAk2I3Nq_rTD9LHc0oMwWKlanYK42ORIfM.zTSiciBJCN04ULznc2T1MWG59Py-6ONyTHVVm-YCHX4.css?t5hzqp)
20:38:00	3262/3262	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2006:17:17%20GMT	https://www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_cc0000_256x240.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_cc0000_256x240.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_kJqax_RkZBAk2I3Nq_rTD9LHc0oMwWKlanYK42ORIfM.zTSiciBJCN04ULznc2T1MWG59Py-6ONyTHVVm-YCHX4.css?t5hzqp)
20:38:01	3266/3266	---M--	200	added ('OK')	image/png	date:Wed,%2007%20May%202025%2005:45:15%20GMT	https://www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_777777_256x240.png	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/core/assets/vendor/jquery.ui/themes/base/images/ui-icons_777777_256x240.png	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_kJqax_RkZBAk2I3Nq_rTD9LHc0oMwWKlanYK42ORIfM.zTSiciBJCN04ULznc2T1MWG59Py-6ONyTHVVm-YCHX4.css?t5hzqp)
20:38:02	1598/1598	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:22:28%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/css/03-organisms/external-link-popup/img/alert.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/css/03-organisms/external-link-popup/img/alert.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_09EDRJHfB8QAml1KsGqnqgraqeSIlZcM1JM7W9zca_M.ofYGCZ7F_qGi0k-lHB0RxXcrLbkjQ9_3C-_tsTo1eC8.css?t5hzqp)
20:38:02	494/494	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:22:28%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/css/03-organisms/interstitialPopUp/img/chevron-down.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/css/03-organisms/interstitialPopUp/img/chevron-down.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_aB6GELN_kyRbFfQ9-K4XdFjU7LzqBPJsARgt1ZbUCJo.NOwoA2f_VzG9KQl7VZCgz--HrjFdF_BIMRLI3MNsn-4.css?t5hzqp)
20:38:02	3698/3698	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2005:48:02%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/images/icons/new-window-white.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/images/icons/new-window-white.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_eZ6IL1UbAxcZedDnoTsQ6a50lmSHBg97a-9XoEemyDo.9BpF-DpOCydf95AFjMabVJm6wP-xMslZNuX1VEhAShA.css?t5hzqp)
20:38:03	570/570	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2007%20May%202025%2006:22:28%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/css/03-organisms/grid/img/arrow.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/otsuka_ds3_aasc_theme/dist/css/03-organisms/grid/img/arrow.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_yVi5UxYe2TJpCgnvZWQVfBotJTmdUFr56_hVz4D2u_I.yTpWVJdJa1EpIP1FZ3kO4MLm2W7NLN5fBMzvtkpp4cU.css?t5hzqp)
20:38:03	3311/3311	---M-Z	200	added ('OK')	text/css	date:Tue,%2018%20Nov%202025%2015:08:03%20GMT	https://use.typekit.net/xee2ipo.css	C:/Users/HH263DY/Downloads/theaasc/theaasc/use.typekit.net/xee2ipo.css	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_KMfUh39T6wGK_tfFtpmlGG9KegLL4ZiqkIkQbRrU3vc.8PxUlgXMZ7inhElJ_DMKn-CgFUJUbBJjBy1ZWkLkdXg.css?t5hzqp)
20:38:03	46687/46687	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2018%20Nov%202025%2015:04:01%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/images/icons/arrow-a.svg	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/themes/site/themes/custom/images/icons/arrow-a.svg	(from https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_KMfUh39T6wGK_tfFtpmlGG9KegLL4ZiqkIkQbRrU3vc.8PxUlgXMZ7inhElJ_DMKn-CgFUJUbBJjBy1ZWkLkdXg.css?t5hzqp)
20:38:03	1819/1819	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2007:22:44%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_6IvgR7RnlFUsXw_Zld7zxvQXCt8_1Io13JgyAUrdYVI.CRBvMm5XPooIm6_-_9zXTCLgFs96FMF09MC3WawjF4k.css?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_6IvgR7RnlFUsXw_Zld7zxvQXCt8_1Io13JgyAUrdYVI.CRBvMm5XPooIm6_-_9zXTCLgFs96FMF09MC3WawjF4ke60d.css	(from https://www.theaasc.com/hcp)
20:38:04	499/499	---M-Z	200	added ('OK')	text/css	date:Mon,%2010%20Nov%202025%2007:22:44%20GMT	https://www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_bVux--qh43SOJzZrE4gt3MhxnyTyFSaCbv0ZGnStQ1A.K84lL0eVCIty_w1WE9KouJ5V5xpw8xwO51vm4-kYmd0.css?t5hzqp	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/sites/g/files/qhldwo11306/files/css/optimized/css_bVux--qh43SOJzZrE4gt3MhxnyTyFSaCbv0ZGnStQ1A.K84lL0eVCIty_w1WE9KouJ5V5xpw8xwO51vm4-kYmd0e60d.css	(from https://www.theaasc.com/hcp)
20:38:05	78557/78557	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Nov%202025%2008:03:30%20GMT	https://www.theaasc.com/hcp/about-aasc	C:/Users/HH263DY/Downloads/theaasc/theaasc/www.theaasc.com/hcp/about-aasc.html	(from https://www.theaasc.com/hcp)
